key_id,max_floor_avg_100,max_floor_avg_250,max_floor_avg_500,max_floor_avg_1000,max_floor_avg_2000,max_floor_avg_5000,max_floor_max_100,max_floor_max_250,max_floor_max_500,max_floor_max_1000,max_floor_max_2000,max_floor_max_5000,max_floor_min_100,max_floor_min_250,max_floor_min_500,max_floor_min_1000,max_floor_min_2000,max_floor_min_5000,max_floor_med_100,max_floor_med_250,max_floor_med_500,max_floor_med_1000,max_floor_med_2000,max_floor_med_5000,max_floor_mod_100,max_floor_mod_250,max_floor_mod_500,max_floor_mod_1000,max_floor_mod_2000,max_floor_mod_5000,max_floor_sd_100,max_floor_sd_250,max_floor_sd_500,max_floor_sd_1000,max_floor_sd_2000,max_floor_sd_5000,max_floor_NA_100,max_floor_NA_250,max_floor_NA_500,max_floor_NA_1000,max_floor_NA_2000,max_floor_NA_5000,build_year_avg_100,build_year_avg_250,build_year_avg_500,build_year_avg_1000,build_year_avg_2000,build_year_avg_5000,build_year_max_100,build_year_max_250,build_year_max_500,build_year_max_1000,build_year_max_2000,build_year_max_5000,build_year_min_100,build_year_min_250,build_year_min_500,build_year_min_1000,build_year_min_2000,build_year_min_5000,build_year_med_100,build_year_med_250,build_year_med_500,build_year_med_1000,build_year_med_2000,build_year_med_5000,build_year_mod_100,build_year_mod_250,build_year_mod_500,build_year_mod_1000,build_year_mod_2000,build_year_mod_5000,build_year_sd_100,build_year_sd_250,build_year_sd_500,build_year_sd_1000,build_year_sd_2000,build_year_sd_5000,build_year_NA_100,build_year_NA_250,build_year_NA_500,build_year_NA_1000,build_year_NA_2000,build_year_NA_5000,full_sq_avg_100,full_sq_avg_250,full_sq_avg_500,full_sq_avg_1000,full_sq_avg_2000,full_sq_avg_5000,full_sq_max_100,full_sq_max_250,full_sq_max_500,full_sq_max_1000,full_sq_max_2000,full_sq_max_5000,full_sq_min_100,full_sq_min_250,full_sq_min_500,full_sq_min_1000,full_sq_min_2000,full_sq_min_5000,full_sq_med_100,full_sq_med_250,full_sq_med_500,full_sq_med_1000,full_sq_med_2000,full_sq_med_5000,full_sq_mod_100,full_sq_mod_250,full_sq_mod_500,full_sq_mod_1000,full_sq_mod_2000,full_sq_mod_5000,full_sq_sd_100,full_sq_sd_250,full_sq_sd_500,full_sq_sd_1000,full_sq_sd_2000,full_sq_sd_5000,full_sq_NA_100,full_sq_NA_250,full_sq_NA_500,full_sq_NA_1000,full_sq_NA_2000,full_sq_NA_5000,count.clean_100,count.clean_250,count.clean_500,count.clean_1000,count.clean_2000,count.clean_5000,count.all_100,count.all_250,count.all_500,count.all_1000,count.all_2000,count.all_5000
1638,NA,11.7142857142857,11.0576923076923,13.1044776119403,13.4756097560976,13.2105575326216,-Inf,16,16,22,24,32,Inf,9,9,9,3,3,NA,12,12,12,12,12,NA,12,12,12,12,9,NA,2.26778683805536,1.95451675526365,3.96653038043244,3.65725991498773,4.19822288783908,1,6,19,45,109,551,NA,1974.78571428571,1975.75471698113,1977.08955223881,1979.86585365854,1983.71684587814,-Inf,1977,2002,2002,2013,2017,Inf,1974,1974,1974,1957,1942,NA,1974.5,1975,1975,1977,1979,NA,1974,1975,1974,1974,1975,NA,1.05090228108783,4.26481878223249,4.51640732622162,8.79777869535273,14.279671449451,1,6,18,45,109,563,41,51.06,49.2676056338028,51.3860335195531,50.6036613272311,49.6180464908359,41,80,80,100.1,100.1,219.6,41,32.5,30,30,29,10,41,47,47,51,51,46,41,41.72,45.6083333333333,44.7377777777778,44.0986301369863,38.9661840929401,NA,12.9522767760811,11.4823314537459,14.695805998785,13.9112054811969,15.4200093645512,0,0,0,0,0,0,1,20,71,179,437,2237,1,60,199,473,1287,10437
1680,12,10.9090909090909,11.2954545454545,12.0142857142857,13.551724137931,13.2316219369895,12,16,17,22,24,32,12,9,9,9,3,3,12,11,12,12,12,12,12,9,12,12,12,9,NA,2.21153998175685,2.26787007394702,2.60045849384521,3.81444480316143,4.30676073487326,1,9,16,37,104,590,1974,1974.36363636364,1974.65909090909,1977.02857142857,1980.60377358491,1983.89602803738,1974,1977,1980,2009,2013,2018,1974,1974,1974,1974,1959,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1975,NA,0.924416277737175,1.19967402196813,4.60206843883536,9.68071931258945,14.7976314505485,1,9,16,37,105,592,53.25,47.585,46.2516666666667,48.5322033898305,51.0130023640662,49.8756467013889,53.5,64,80,100.1,100.1,219.6,53,32.7,32,30,26,10,53.25,47.25,44.25,47,51,46,53,50.8,37.8366666666667,39.1741573033708,44.211320754717,39.0747482638889,0.353553390593274,8.41097497321208,10.4709686092462,11.7895626125298,14.4749430899517,15.686351726829,0,0,0,0,0,0,2,20,60,177,423,2304,4,56,152,461,1259,11690
1729,12,11.8,11.4545454545455,12.0075187969925,13.4855305466238,13.3101903695409,12,12,17,22,24,32,12,11,9,9,3,2,12,12,12,12,12,12,12,12,9,12,12,9,NA,0.447213595499958,2.73184957751427,2.63282381127847,3.87118590126184,4.38345211000576,0,3,14,36,106,657,1975,1974.6,1975.04545454545,1977.2030075188,1981.23870967742,1984.64768285874,1975,1975,1987,2009,2014,2018,1975,1974,1974,1974,1959,1942,1975,1975,1974,1975,1978,1979,1975,1975,1974,1974,1974,1975,NA,0.547722557505166,2.29209506534601,4.69648385319021,10.7544429719592,15.5193641500633,0,3,14,36,107,652,63,47.1875,46.8672413793103,48.5165680473373,51.1390887290168,50.291481784691,63,63,65.5,100.1,127,219.6,63,35,32,32,26,10,63,47,44,47,51,46.2,63,39,37.7965517241379,38.9482352941176,44.1315789473684,39.1496317512275,NA,9.65822188604093,10.7711503552685,11.8285000884334,14.9321053868158,15.9269159324826,0,0,0,0,0,0,1,8,58,169,417,2443,1,14,148,443,1223,14497
1733,9,10.7142857142857,11.6346153846154,12.3986013986014,13.583850931677,13.2092471843509,9,16,17,22,24,32,9,9,9,9,3,3,9,9,12,12,12,12,9,9,12,12,12,9,0,2.62769136406122,1.98058068484231,3.11095261923948,3.83549418637571,4.28722174732656,2,6,17,38,92,579,1974,1974.42857142857,1974.73076923077,1977.12587412587,1980.44236760125,1983.91113744076,1974,1977,1980,2009,2013,2018,1974,1974,1974,1974,1957,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1975,0,1.13389341902768,1.10463168585173,4.73207088166635,9.69780642088442,14.7586525437052,2,6,17,38,93,578,42.84,47.1307692307692,48.3739130434783,49.4414364640884,50.8272946859903,49.8509752868491,50,64,80,100.1,100.1,219.6,32.7,32,32,30,30,10,44,50,46.2,50,51,46,43.8333333333333,49.9285714285714,46.9,45.1593406593407,44.212077294686,39.1032303618711,6.28911758516248,9.19586724344009,10.6191233183889,12.227082696148,14.1274792394515,15.6801088001448,0,0,0,0,0,0,5,13,69,181,414,2266,17,39,183,467,1196,11594
1765,12,11.4545454545455,11.2777777777778,12.6231884057971,13.6037151702786,13.2591943957968,12,12,17,22,24,32,12,9,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,NA,1.21355975243384,2.04124145231932,3.56217537601669,3.71386337736067,4.23402148105376,2,5,19,39,103,566,1975,1974.54545454545,1975.2,1976.92028985507,1980.06211180124,1984.23000583771,1975,1975,2002,2002,2013,2018,1975,1974,1974,1974,1957,1942,1975,1975,1974,1975,1978,1979,1975,1975,1974,1974,1974,1975,NA,0.522232967867094,3.87489545856592,4.33465342943666,9.21781387980166,14.7818912661463,2,5,18,39,104,566,39,51.10625,48.7808219178082,49.7790960451977,50.9920187793427,49.8365993856955,41,80,80,100.1,100.1,219.6,38,32,32,30,30,10,38,47,47,47.6,52,46,38,42.8375,47.3621621621622,42.0820224719101,44.1295774647887,39.0400526315789,1.73205080756888,12.9823197079721,10.5880390789461,12.4620999651688,13.9231515080078,15.5596621377443,0,0,0,0,0,0,3,16,73,177,426,2279,9,46,207,443,1256,11685
1768,9,11.25,11.5918367346939,12.5167785234899,13.656346749226,13.2397660818713,9,16,17,22,24,32,9,9,9,9,3,3,9,12,12,12,12,12,9,12,12,12,12,9,0,2.05049883066181,1.90304982579432,3.24371331015159,3.81841504352381,4.26202191929027,2,8,17,38,93,582,1974,1974.33333333333,1974.69387755102,1976.98657718121,1980.36956521739,1984.0812390415,1974,1977,1980,2002,2013,2018,1974,1974,1974,1974,1957,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1975,0,0.887625364598595,1.10310322939146,3.94383983759621,9.57980445483778,14.8025939676626,2,8,17,38,94,581,42.84,45.165,48.5575757575758,49.3673796791444,51.1310096153846,49.9085994764398,50,64,80,100.1,100.1,219.6,32.7,32,32,30,30,10,44,43.5,46.6,47,52,46,43.8333333333333,40.91,46.7727272727273,39.2744680851064,44.3283653846154,39.077277486911,6.28911758516248,8.20880624695211,10.7088756948626,12.5191790534473,14.2009341264072,15.7240890187989,0,0,0,0,0,0,5,20,66,187,416,2292,17,64,180,481,1216,11740
1772,13.6666666666667,14,12.0789473684211,12.1782178217822,13.2101910828025,13.2848518111965,16,16,22,22,23,32,9,9,9,9,8,2,16,16,12,12,12,12,16,16,12,12,12,9,4.04145188432738,3.1224989991992,2.98085403096358,2.69961493403767,3.67363779649768,4.38165274585707,0,1,10,25,104,665,1976,1976.33333333333,1978.02631578947,1977.71,1981.55128205128,1984.41192560175,1977,1981,2009,2013,2014,2018,1974,1974,1974,1974,1964,1942,1977,1976,1976,1976,1978,1979,1977,1976,1974,1974,1974,1975,1.73205080756888,2.06155281280883,6.24494105356061,5.7354030795445,11.2391683457216,15.5144726476151,0,1,10,26,106,659,45.3333333333333,48.3,46.975,48.3373015873016,50.3746411483254,50.2639284278247,61,65,65.5,100.1,127,134,37,35,32,32,26,10,38,44,44.5,45,48,46,37.5,39,37.4,38.484126984127,44.2062200956938,39.2102491961415,13.5769412362775,11.5378603832003,10.9144545969524,12.5869629959064,14.6562900285472,15.4840357582426,0,0,0,0,0,0,3,10,48,126,418,2487,5,26,120,316,1114,14521
1799,22,15.7,15.3142857142857,14.6769230769231,13.5873015873016,13.2912280701754,22,22,22,24,24,32,22,9,9,9,3,2,22,12,16,16,12,12,22,12,22,12,12,9,0,5.49848463972878,5.2399563793168,4.05622382265369,3.69555991394339,4.27266738849045,1,4,10,43,110,551,1984,1979.8,1979.2,1979.04580152672,1978.92698412698,1984.30403800475,1984,1997,1997,2010,2010,2018,1984,1974,1974,1974,1957,1957,1984,1976.5,1978,1977,1977,1979,1984,1974,1974,1974,1974,1978,0,7.58360805363193,5.65061162748829,7.04366883795419,7.15464319302455,14.836809513599,1,4,10,42,110,577,54.95,50.8428571428571,53.0911111111111,52.9791907514451,50.2875294117647,49.7362892525431,75,75,82,98,100.1,219.6,32,32,32,30,29,10,56.4,47,56,53,50,46,75,37.9714285714286,58.204347826087,44.4965517241379,44.1577464788732,39.0928116710875,23.2725159791545,15.5288671282136,13.9055388281436,15.3085826905195,13.7369770151178,15.4033724695811,0,0,0,0,0,0,4,14,45,173,425,2261,10,38,107,557,1207,12889
1847,12,17.875,14.4878048780488,14.2985074626866,13.5261538461538,13.2236686390533,12,22,22,24,24,32,12,9,9,9,3,3,12,22,12,12,12,12,12,22,12,12,12,9,0,5.7678295001549,5.12407040944751,4.19277906069752,3.68221773465314,4.23254282217277,1,5,10,46,111,542,1974,1980.25,1978.34146341463,1978.65925925926,1978.90769230769,1983.74208955224,1974,1984,1997,2010,2010,2016,1974,1974,1974,1974,1957,1955,1974,1984,1975,1977,1977,1979,1974,1984,1974,1974,1974,1978,0,5.17549169506766,5.52996273087605,7.05644932378521,7.04860347984935,14.3604516051066,1,5,10,45,111,557,57.3333333333333,52.6,51.3666666666667,51.9594444444444,50.1768348623853,49.62229390681,63,75,82,98,100.1,219.6,47,32,30,30,29,10,62,57,50,51.3,50,46,62.5,66.5714285714286,56.6038461538462,43.8655555555556,44.1816513761468,39.0243279569892,8.9628864398325,17.1487608881808,13.9211876887953,14.958701797488,13.6609583844569,15.3546179052208,0,0,0,0,0,0,3,13,51,180,436,2232,9,37,129,594,1252,10442
1855,12,11,11.0408163265306,12.8854961832061,13.530303030303,13.2684915550379,12,12,16,22,24,32,12,9,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,0,1.5,1.83665438221999,3.68915504475159,3.71483388448965,4.22579666515114,0,6,19,41,111,570,1975,1974.66666666667,1975.16,1976.96946564886,1980.02424242424,1984.24097788126,1975,1975,2002,2002,2013,2018,1975,1974,1974,1974,1957,1942,1975,1975,1974,1975,1977,1979,1975,1975,1974,1974,1974,1978,0,0.5,3.98650785750626,4.4720309124047,9.05770190004334,14.7884368867892,0,6,18,41,111,569,55.5,46.1,49.2426470588235,50.8203488372093,50.5981859410431,49.7847442063839,64,64,80,100.1,100.1,219.6,47,32.5,30,30,29,10,55.5,47,47,52,51,46,47,41.75,40.4941176470588,45.296511627907,44.1429864253394,39.0373776223776,12.0208152801713,10.1104613431548,11.577529911801,12.5047824252696,13.9906526058678,15.5407175517523,0,0,0,0,0,0,2,15,68,172,441,2287,4,41,192,432,1289,11701
1867,13.5,11.5,11.1315789473684,11.9925925925926,13.680981595092,13.1960556844548,16,16,17,22,25,32,11,9,9,9,3,3,13.5,12,12,12,12,12,13.5,12,12,12,12,9,3.53553390593274,1.93061459832685,2.10752900825253,2.54070238348321,4.03478036229581,4.29496683247732,3,8,15,36,106,592,1975.5,1974.41666666667,1974.52631578947,1976.92592592593,1981.09230769231,1983.86360998259,1977,1977,1980,2009,2013,2018,1974,1974,1974,1974,1957,1942,1975.5,1974,1974,1975,1978,1979,1975.5,1974,1974,1974,1974,1975,2.12132034355964,0.90033663737852,1.13272792242023,4.6610959406138,10.5767668122791,14.8165896510786,3,8,15,36,107,593,52,48.155,47.3358490566038,48.9415204678363,50.7875,49.7974827288428,64,64,80,100.1,100.1,219.6,38,32.7,32,30,26,10,53,47.25,44.5,47.6,50,46,52.6666666666667,48.6,38.5407407407407,46.1872093023256,43.9634259259259,39.1150259067358,9.24662100445346,8.65420342042555,10.9208708855958,11.8136698498662,14.5147554733146,15.6812766293935,0,0,0,0,0,0,5,20,53,171,432,2316,17,60,137,439,1268,11766
1869,13.6666666666667,11.4285714285714,12.075,12.15,13.1625,13.2835249042146,16,16,22,22,23,32,9,9,9,9,5,2,16,9,12,12,12,12,16,9,12,12,12,9,4.04145188432738,3.30943816264649,2.9034683062035,2.69820366731332,3.69679603717041,4.3847748945667,0,2,10,24,105,667,1976,1975.85714285714,1978.225,1977.35353535354,1981.40251572327,1984.41134751773,1977,1981,2009,2009,2014,2018,1974,1974,1974,1974,1964,1942,1977,1974,1976,1976,1977,1979,1977,1974,1974,1974,1974,1975,1.73205080756888,2.67261241912424,6.08692377360198,4.51598776980216,11.1991547094581,15.5188616744304,0,2,10,25,107,661,45.3333333333333,44.5333333333333,47.08,48.0040322580645,50.3002352941176,50.3072133119487,61,61,65.5,100.1,127,134,37,32,32,32,26,10,38,43,43.9,45,47.8,46,37.5,40.76,37.28,38.3790322580645,44.2619718309859,39.201724137931,13.5769412362775,9.65971014057875,11.2200622065284,12.1153963673155,14.6856856548155,15.6066640287701,0,0,0,0,0,0,3,9,50,124,425,2494,5,19,122,312,1127,14536
1900,22,19.5,15.5882352941176,14.6666666666667,13.5696202531646,13.2244776119403,22,22,22,24,32,32,22,12,9,9,3,3,22,22,16,15,12,12,22,22,22,12,12,9,0,4.62910049886276,5.11158901379887,4.10852771683483,3.86332711057076,4.23387350277042,1,3,9,42,108,541,1984,1983.125,1979.47058823529,1979.05511811024,1978.8417721519,1983.78674698795,1984,1997,1997,2010,2010,2016,1984,1974,1974,1974,1957,1957,1984,1984,1978.5,1977,1977,1979,1984,1984,1974,1974,1974,1978,0,7.19995039665453,5.58805703815517,7.13398649280962,7.15454980283552,14.3747423581227,1,3,9,41,108,556,54.95,54.5272727272727,53.4790697674419,52.6875,50.1540094339623,49.680036101083,75,75,82,98,100.1,219.6,32,32,32,30,29,10,56.4,57,56,52.15,50,46,75,67.8333333333333,58.2590909090909,44.1928571428571,44.0830188679245,39.0193592057762,23.2725159791545,16.6834703169989,13.8652281443551,15.3002531680358,13.779233114013,15.3718884960661,0,0,0,0,0,0,4,11,43,168,424,2216,10,29,99,546,1202,10398
1919,12,12,13.1153846153846,12.8409090909091,12.9675675675676,13.2142857142857,12,12,22,22,23,32,12,12,9,9,4,2,12,12,12,12,12,12,12,12,12,12,12,12,NA,0,3.31453674684017,3.06589082003521,3.46942151750893,4.45090618732919,0,2,5,21,112,665,1982,1981.66666666667,1979.61538461538,1980.36363636364,1982.0218579235,1984.13395810364,1982,1982,2009,2011,2014,2018,1982,1981,1974,1966,1964,1942,1982,1982,1979,1978,1977,1979,1982,1982,1977.5,1974,1974,1975,NA,0.516397779494322,7.00329592735834,10.115632397867,12.6393411845618,15.5286054952477,0,2,5,21,116,657,53,45.125,48.8451612903226,47.694495412844,49.5246887966805,50.3614083367058,53,53,65.5,84,127,134,53,39,32,32,26,10,53,42.5,52,44,47,46.2,53,40.5,49.29375,37.8727272727273,38.6730290456432,39.261569579288,NA,5.89036743942418,9.70415164451715,11.8534792115632,14.0062175236868,15.628594662771,0,0,0,0,0,0,1,8,31,109,482,2471,1,22,81,285,1266,14429
1949,NA,11.3076923076923,11.475,12.0916030534351,13.6818181818182,13.2470588235294,-Inf,16,17,22,25,32,Inf,9,9,9,3,2,NA,12,12,12,12,12,NA,12,12,12,12,9,NA,1.9741924671713,2.34233611199129,2.56140100389608,4.09744189938275,4.38940115753414,2,8,14,33,114,651,NA,1974.38461538462,1975.7,1977.10687022901,1981.75987841945,1984.40804918949,-Inf,1977,1987,2009,2014,2018,Inf,1974,1974,1974,1957,1942,NA,1974,1974,1975,1978,1979,NA,1974,1974,1974,1974,1975,NA,0.869718492622904,3.06510551121357,4.70229388931524,11.4199267429542,15.4403326562122,2,8,14,33,115,647,42,47.9523809523809,46.5518518518519,49.1585365853659,51.3024774774775,50.1191256157635,42,64,65.5,100.1,127,219.6,42,32,32,32,26,10,42,51,43.9,47.8,51,46,42,47.8909090909091,40.7814814814815,45.9609756097561,44.2481981981982,39.1831280788177,0,10.407767246034,9.93609278852439,11.6180624259123,14.9567855513421,15.859921518401,0,0,0,0,0,0,2,21,54,164,444,2436,4,61,136,422,1296,14374
1961,9,10.8,13.6153846153846,13.3658536585366,13.6283185840708,13.1694021101993,9,12,22,22,25,32,9,9,9,9,3,3,9,12,12,12,12,12,9,12,12,12,12,9,NA,1.54919333848297,4.63178597255384,4.05549271871167,3.81105839621848,4.21406963256714,1,3,16,45,112,555,1974,1974.5,1977.325,1977.27419354839,1979.88790560472,1983.50531914894,1974,1975,2002,2002,2013,2017,1974,1974,1974,1974,1957,1955,1974,1974.5,1975,1975,1978,1978,1974,1974.5,1974,1974,1974,1978,NA,0.52704627669473,5.5902272785318,4.6527179043215,8.99206428784535,14.3169939948196,1,3,15,44,112,569,53.5,51.9461538461538,51.4690909090909,51.9535714285714,50.4314855875831,49.6863600176913,57,64,82,98,100.1,219.6,50,35,32,30,29,10,53.5,51,50,52,51,46,50,51,52.5892857142857,44.8761904761905,44.3911504424779,39.0418656056587,4.94974746830583,9.77519099426497,13.2177051956734,14.2263771750858,13.9806145870834,15.5052350557496,0,0,0,0,0,0,2,13,55,168,451,2261,2,35,151,450,1283,10577
1990,9,11.875,13.5384615384615,13.28,13.8184438040346,13.1794272355348,9,14,22,22,25,32,9,9,9,9,3,3,9,12,12,12,12,12,9,12,12,12,12,9,NA,1.35620268186054,4.68393758018408,4.01529334484559,3.83532484235682,4.20789538028195,1,4,16,45,118,556,1974,1978.22222222222,1977.25,1977.13492063492,1980.55043227666,1983.54358068316,1974,2002,2002,2002,2013,2017,1974,1974,1974,1972,1957,1942,1974,1975,1975,1975,1978,1979,1974,1975,1974,1974,1974,1978,NA,9.0384979086375,5.58271140814808,4.62575948290124,9.76484603159155,14.3527262686648,1,3,15,44,118,569,53.5,48.5833333333333,51.5963636363636,51.8652941176471,50.4733333333333,49.7237185707984,57,64,82,98,100.1,219.6,50,35,32,30,29,10,53.5,47,51,52,51,46,50,39.8333333333333,57.3857142857143,45.0847058823529,44.1090128755365,39.0636331569665,4.94974746830583,11.0819946787844,13.8749436253291,14.0826018884468,13.984642849647,15.5542834913882,0,0,0,0,0,0,2,12,55,170,465,2267,2,28,147,446,1345,10607
2017,9,11.4285714285714,11.8421052631579,12.4042553191489,13.9311377245509,13.2402745995423,9,16,17,22,25,32,9,9,9,9,3,3,9,12,12,12,12,12,9,12,12,12,12,9,NA,1.91006587539583,2.0070997738363,3.24912894569838,4.09402119101825,4.24311858587819,0,8,20,39,107,588,1974,1974.35714285714,1975.5641025641,1976.6524822695,1981.2994011976,1984.2235563179,1974,1977,2002,2002,2013,2018,1974,1974,1974,1974,1957,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1978,NA,0.841897386141095,4.55836346322756,3.85261657949658,10.6649857741246,14.8872111480432,0,8,19,39,107,587,32,44.9454545454545,47.3724137931034,50.4933333333333,51.397052154195,49.8595933219178,32,64,80,100.1,100.1,219.6,32,32,32,30,30,10,32,43.5,45,51,52,46,32,41.2818181818182,41.8034482758621,45.6288888888889,43.7891402714932,39.0644349315069,NA,8.77912715439716,10.994875889512,12.4914030772363,14.5982164358745,15.6822015660665,0,0,0,0,0,0,1,22,58,180,441,2336,1,70,162,454,1283,11890
2023,12.5,10.9285714285714,11.1764705882353,11.9855072463768,13.7909090909091,13.2658013544018,16,16,17,22,25,32,11,9,9,9,3,2,12,11.5,12,12,12,12,12,10.5,12,12,12,9,1.7606816861659,2.05554730553075,1.96130117964849,2.47612101648289,4.20470597813106,4.33843586177685,3,9,15,35,118,618,1974.5,1974.28571428571,1974.52941176471,1976.9347826087,1981.5623100304,1984.58614864865,1977,1977,1980,2009,2013,2018,1974,1974,1974,1974,1957,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1975,1.22474487139159,0.825420305855557,1.16085898492784,4.58688470165369,11.1840168844598,15.353906127891,3,9,15,35,119,614,48.1777777777778,45.8869565217391,47.3020408163265,49.1820809248555,51.2977678571429,50.0024142259414,64,64,66,100.1,127,219.6,38,32,32,30,26,10,51,44,44.5,47.6,50.5,46,50.3,47.5,38.504,46.2218390804598,43.4133928571429,39.1374058577406,8.58177979468388,9.51431000449639,10.6402437667079,11.7030294355845,15.2367151779362,15.7991933547675,0,0,0,0,0,0,9,23,49,173,448,2390,33,69,127,443,1316,14092
2061,12,12,12.5769230769231,12.5494505494505,12.9051490514905,13.2355848434926,12,12,22,22,23,32,12,12,9,9,4,2,12,12,12,12,12,12,12,12,12,12,12,9,NA,0,3.37251332893528,3.0560095122879,3.49365893628004,4.42879774957846,0,1,5,21,114,672,1981,1980,1979.07692307692,1979.87912087912,1981.91780821918,1984.21869874248,1981,1982,2009,2011,2014,2018,1981,1976,1974,1966,1964,1942,1981,1981,1976.5,1977,1977,1979,1981,1981,1974,1974,1974,1975,NA,2.70801280154532,7.14939481032109,10.0905182829505,12.3699314458128,15.5259104480976,0,1,5,21,118,664,53,48.6,49.4516129032258,47.75625,49.4610766045549,50.3215563578018,53,53,65.5,84,127,134,53,42,32,32,26,10,53,52,52,44.75,47,46,53,52.6666666666667,47.55625,38.0089285714286,38.7396694214876,39.2170809943865,NA,5.59464029227975,10.3264343948833,11.7619234595566,13.8947591720215,15.6087403793024,0,0,0,0,0,0,1,5,31,112,483,2493,1,7,81,294,1261,14509
2082,12,12.4,12.2647058823529,12.4631578947368,13.0578034682081,13.2487751769189,12,17,22,22,23,32,12,9,9,9,4,2,12,12,12,12,12,12,12,12,12,12,12,9,NA,3.02581485810939,3.05811214818447,3.03458969260485,3.75744437147665,4.40781328364029,1,2,8,24,108,675,1981,1978.3,1978.41176470588,1979.65263157895,1981.48546511628,1984.30710797613,1981,1987,2009,2011,2014,2018,1981,1974,1974,1966,1964,1942,1981,1977,1976,1976,1977,1979,1981,1974,1974,1974,1974,1975,NA,4.32177946889678,6.48596455320126,9.93357558244682,11.7324308603896,15.5629815116438,1,2,8,24,110,669,42.5,48.275,48.0404761904762,47.7873949579832,49.8229074889868,50.3065644904459,43,65.5,65.5,84,127,134,42,32,32,32,26,10,42.5,47.9,44.5,45,47.3,46,42,47.8,38.4761904761905,38.6083333333333,44.4444933920705,39.2087977707006,0.707106781186548,10.518306552258,10.9356891565501,11.6471175936792,13.9029005630652,15.601213345317,0,0,0,0,0,0,2,12,42,119,454,2512,4,22,104,307,1176,14568
2127,9,11.5,12.2222222222222,12.563025210084,13.5543175487465,13.2460704607046,9,17,17,22,25,32,9,9,9,9,3,2,9,9,12,12,12,12,9,9,12,12,12,9,0,3.47211110933328,2.43909949555289,2.76674763313548,4.09547058973631,4.38632537909104,1,5,11,26,121,676,1974,1976.6,1976.63888888889,1979.3025210084,1982.17318435754,1984.33549432739,1974,1987,1987,2011,2014,2018,1974,1974,1974,1974,1959,1942,1974,1974,1975,1976,1978,1979,1974,1974,1974,1974,1974,1975,0,4.32563418600222,3.34794416899837,9.10257425113557,12.0780912113817,15.5270758811075,1,5,11,26,122,670,44.9333333333333,46.3466666666667,49.7148936170213,49.3034482758621,51.00625,50.1514042046807,59,65.5,82,100.1,127,134,32,32,32,32,26,10,43.8,42,52,47,51,46,37.9,37.125,57.9166666666667,40.8986301369863,43.8058333333333,39.1340602696273,13.5356319886932,12.4008563452383,11.494005596934,12.5518779791949,14.6860393601435,15.6457656149586,0,0,0,0,0,0,3,15,47,145,480,2521,9,35,115,391,1356,14653
2128,12.8,12.1538461538462,11.2666666666667,12.15,13.7947214076246,13.2835570469799,16,17,17,22,25,32,12,9,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,1.78885438199983,2.23032710030591,1.99885024422806,2.93802899721722,4.15070174737808,4.32294774565101,3,6,14,38,122,620,1974.6,1974.76923076923,1974.6,1976.76428571429,1981.55882352941,1984.67410714286,1977,1980,1980,2002,2013,2018,1974,1974,1974,1974,1957,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1978,1.34164078649987,1.78670302297491,1.22051430651746,3.86202823346146,10.9684212217876,15.3775431150922,3,6,14,38,123,616,47.7,45.6263157894737,48.9727272727273,49.8820224719101,51.4069114470842,49.974738372093,64,64,80,100.1,127,219.6,38,32,32,30,26,10,46.75,44.5,46,50,51,46,40.15,41.71,39.1636363636364,46.4943820224719,43.4754310344828,39.1602990033223,9.04544084055609,8.41987345545335,11.7072301976443,12.2752754285576,15.2391440235357,15.7763429467689,0,0,0,0,0,0,8,19,44,178,463,2408,32,51,114,458,1345,14172
2133,12,11.8888888888889,11.9166666666667,12.4460431654676,13.7478510028653,13.2671972711768,12,14,17,22,25,32,12,9,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,NA,1.26929551764398,2.00534998726621,3.31481667552312,3.95223306886241,4.22964356519473,0,4,16,40,119,589,1975,1977.7,1975.62162162162,1976.86330935252,1980.95128939828,1984.24275156339,1975,2002,2002,2002,2013,2018,1975,1974,1974,1972,1957,1942,1975,1975,1974,1975,1978,1979,1975,1974.5,1974,1974,1974,1978,NA,8.66730766860288,4.67470350427199,4.28208509221161,10.1786021780101,14.8931221782158,0,3,15,40,119,589,54,46.0769230769231,48.0057692307692,51.0837988826816,50.8745726495726,49.8617589437819,54,66,80,100.1,100.1,219.6,54,32,32,30,29,10,54,41,46.6,52,51,46,54,40.2857142857143,41.55,45.7644444444444,43.9213675213675,39.0618909710392,NA,12.0586175165421,11.2116258543818,12.6357222833618,14.3273601644423,15.6495447747065,0,0,0,0,0,0,1,13,52,179,468,2348,1,27,146,441,1374,11924
