order_id,products
1180530,22035 46616 32792 19006 18523 93 35951 8324 37531 8866 47783 27845 25295 31444 30440 24838 24852 6447 48967 42833 5463 6494 46955 32112 17281 29077 2480
2031763,15374 33819 43565 37940 34915 24186 30849 30340 47766 25837 18171 36130 44854 41787 23888 33129 39275 13176 16768 6532 16797 34203 933 29615 30183 30696
2753399,19660 196
1311608,37552 47042 44661
2622329,12817 34321 44570 25146 25691 36956 24184 21137 46227 47766 30391 27841 8424 29938 36598 23341 30511 27966 41844 8620 33198 5077 42460 10732 5112
3015546,40706 44683 24852 24218 8277 34262 7781 22760 23543
1966973,27521 47626 32655 47766 22935 2078 14129 30391 42557 27966 11069 21709 27470 45007 42701 32864 31717 39275 9839
3277695,29824 36737 37250 24834 1158 23822 22035 24852 16797 27554 49583 16560 6069 27966 6104 35417 20957 26604 36848 45948
2491264,31759 6184 13634 6615 43352 17122 8803 30827 8048 4724 8571
1049473,24852 47766 38683 18288 24184
2971115,35430 47977 13176 10690 36316
1704837,24852 34229 32566 36670 26698 25422 31210
2360200,5769 8571
1442697,25890 36591 6383 44632 1438
2622346,25513 2732 19006 36929 18502 22993 42972 14947 39276 26096
393367,28576 33198
131980,14346 17469 44142 24852 22313
1485634,38277 21903 45603 19894 2763 9421 1639 39275
2876249,30827 21292 9839 12341 21137 6615 14488
1049492,37646 13176 25466 10749
1704853,42265 46125 24561 13176
1049497,18818 24100 39242 49235
2491291,19514 19003 30845 769 24852 18201 12087 4450 38768 29604 46522 5067
3145882,45698 13944 30233 5422 22963 3765 15712 10851 13176
695706,19977 45066 16419 5699 11865 39032 38028 1197 45282 43772 24852 46402 24920 25443 39301 26510 432 13807
1573794,48246 24184 34986 695 20738 33029 29447 16185 43352 13259
525221,47626 49398 34969
1200274,24852 47766 24024 21616 48628 46584
3015591,19049 13198 4302 35503 31506 49075 28601
656296,19348 33986
1048732,37385 30776 9337 2716 37029 1194 35503 39097 14057 4357 2825 12581 26940 27966 32578 4428 8021 13176 21903 8594 31181
2337607,27143 1545 9743 28199 47144 34862 34355 24117 32842 28748 49235 18523 16987 5785 43713 46789 25804 47322 39139 6889 13040 46842 47866 47877 5422 44855 44867 4957 22882 40817 47990 24954 31116 18352 6069 10181 18926 19448
1835948,30219 40571 33979 39644 35101 31612 49549 33682 38293 24518 29672 47087
525229,26497 49683 34969 47435 35042 17634
3015598,13176
1607012,3298 196 40199 8013 37710 43154 8958 44031
1835952,11520 21137 24852 38289 14371 27845 13517 18389 44008
263089,43565 14999 9387 24852 24954 6052 15290 49610 41950
1835956,20995 22035 45 8277 18027 15995 21137 47766 2732 13554 24852 13176 21903 16797 32201 5077
656310,23296 40742
2360251,3599 5134 27156 13351 28745 12384 46202 21137 13560 27966 13650 13176 21903 29077 21938 18370 5077 33754 31717 18926
3408828,28204 1240 5337 40706 24852 30489 41787 5450 17794 32655 16797 6104
1420106,6656 2057 14858 47626 28204 46654 13380 7772 49247 19691 40723 24852 38739 14183 18288 13176 8138 27086 24535 42972 19934
2229182,29723 15424 45633 38508 38511 45190 4289 24838 18747 13176 41860 46572
1311680,7781 47977 42611 36316
656321,47877 37132 45215 36159 13517 40287 22509
2360259,39194 18288 45437
2884551,21137 27845 13517 15200 26604
656330,27845 27086
2360269,22151 13834 4879 2962 39581 36126 28204 45761 25804 27086 5077 49628 49141
1885505,47626 47630 8728 35469 258 16185 42828 36695 43352 49518 31605 21405 16797 36772 7079 27086 43987 41950
1442767,17794 47626 24852 34217 39877 23543 20345
1332728,24852 35752 26040 19660 46184 25706 34796
3277780,35951 18689 21903 28058
1573847,40706 37646 37528 22825 25005 30391 27966 27086 42585 8174
918488,17949 17122 24852 43352 23909 1408 16797 35752
312504,28481 34050 33090 28515 39877 36070 1511 24838 49191 47626 24852 8277 5750 23322 41787
2753498,26165
2884571,43632 4210 10429 16647 24852 5450 29615 24053 13303
2905594,47672 44632 4957 35221 37807 11712 27086 33754
1311710,13176
1049567,4137 23095 30824 26224 13944 48762 39591 26300 15657 40746 25900 36691 7585 13249
1836003,12863
2753508,46149 6184 46061 39408
2098149,30849 37646 24852 33198 22736 35417 49247
764753,36011 25804 13176
2229224,21903 35547 20460 13176
2446844,27845 46667 42445 13176
3015660,11520 7179 24852 46616 39194 8986 28058 2344 7485 39877 44359 5450 42445 8277 9058 8174 10998
2884589,40332 1940 941 5450
656366,7781 2169 651 36011 30909 22337 16234 13176 12218
3408880,22788 6150 44042 24852 7837 6046 38826 23085 9901 196 40910 4817 7391 21472 22245 29930 6506 45036
1311729,32141 33198
525299,47626 31371 21137 49683 1940 47766 13083 21405 43295 37029 691 25146 11069 32579 13646 18523 40571 12258 41319 40174 43889 39928 33787
2229238,4102 47626 45123 44632 35951 47766 30391 34044 26369 41220 13176 26047 45007 5115
1573879,20309
2753528,4357 22124 18926 11090 19894 8758 42265
2622458,48320 5095 11885 13176
1573883,47766 31388 17594 43967 22089
2491389,26629 48784 21137 23579 16290 34993 33716 31433 25936 22227 31964 36189 44765 49247 43749 42342 6631 32360 35306 11512 26620
3146753,11140 21137 1194 36011 11063 42450 20583 39275 19057 13176
132098,17803 40723 6962 28476 27845 8174 9839 10998 16759 13176
525316,13029 43213 31981 24852 9076 4889
1573893,38768 13176
918534,24964 11576 26209 47209
873985,3464 21137 30489 39322 21019 30776 21709 44632 41950 41065 47209 21616 38256 13176 25720
787464,35607 39322 12324 37935 24631 5699 36549 34124 37464 7398
1049609,44389
132107,8424 14858 27086 34608 39475 21019
656396,16908 47629 12341 25659 6740 44632 9339 39040 38067 41149 31433 22220 22227 24852 2326 10017 4920 23879 30561 3952 46979 32655 6568 43961
218626,33081
1442830,32655 21137 12341
1704975,20738 651 21903 21137 32079 10326 13176
1311761,48142 2855
2752686,15424 1393
1311767,9346 24583 16136 11143 41623 2722 6948 11819 29993 30639 18811 6841 36809 47439 42612 13176
1836056,46979 47626 13198 17550 21903 7058 24852 23322 16797 34466 17191 34358 4920 41787 39619 5450 45007 8021 18023 12779 26604 44910 26620
2081911,18465 48186 9337 21137 27845 27344 28420 42265 46886 46906 43352 13176 46979 11140 7559 22935 40396 26604 24561
1836061,27663 30233 22559 47144 28204 19006 21573 1616 7255 22124 43122 30338 47759 47766 27294 1695 36082 23296 40278 37731 33129 39275 35221 29077 18840 17858 26604 20463
1791494,24838 27845
1836070,26369 20995 21903 24852 31766 1559 20379 12196 47144 10545 4799 12614 5959 23375 43352 4451 7781 38889 47209 39275 19057 20082 43122 36724 13560 38650 33788 47485
872725,38275 48270 49683 24107 19006 6348 38622
1540711,46650 21137 9387 24852 16797
2753580,31233 44142 19057 21137 14493 17122 43768 40706 24852 27966 36695 39275 20469 39929
656429,651 14999 8859 13176
2622510,26115
1967153,26209 35951 9839 19057 13984 34126 45948 32655 21903 22935 27104
2360371,29824 41220 24852 20247 28058 37158 15399 38312 432 36695 48220 16363
918581,24852 26911 5031 21560 32747
480777,260 47626 17461 28985 8424
3408954,16131 44182 28594 21174 42701 31720 19180 13176
2957730,None
1442880,41351 19348
1180737,None
787522,37769 4138 10 44815 25808 44375 6494
2360387,9124 4658 47672 15182 26706 49235 1890
1180741,47144 44098 19019 7781 32360 21137 47766 26790 17600 24852 30489 38689 31526 27966 5959 23375 8025 10089 10132 35221 29594 22963 12258
787528,46562
3277897,33787 21137 28204 18523 4957 5876 40571
1573962,16524 17616 32466 13035 9538 28582 39386
263245,10521 39032 15160 3398
2971149,26754 32551
2229332,17122 6184 43154
1442901,36849 32141
798744,None
1311833,19678
2709007,22021 10374 903 21137 6309 24915 36316
2360412,23909
394333,24852 28449 21709 33651 8436
1311839,47626 42016 21070 8277 21616 47766 18629 38141 24838 32018 24852 27521
918627,12341 3265 46149 10326 26604 13176
394340,49306 16189 11885 36339 13176
604053,41217 519 24852 12053 29719 47272 49508 29672
525417,17948 436 25931 35535
1836138,None
1442924,17122 20940
1442926,19660
1574001,42244 24852 28842 27845 27104 21616 20989
3409010,2180 8326 38557 28080 14147 7636 21333 1374 8030 39276 22767 46842 46844
2709011,None
2031806,7314 15536 13517 19820
2884727,24852
263288,11777 46667 47209 4920 4410 17224 8021 3957 13176 17794 24964 21903
2360441,30720 17419 21137 4149 37317 33768 39275 8571
1835199,1545 27156 21019 26209 33407 46229 47766 4269 14069 42768 24852 4942 23375 21841 9058 21903 3481 43961 16341 48094 6631
2884732,27662 28204 44085 12863 26209 27238 14444 12397 43154 49306 38579 4289 37066 27395 24852 29487 13129 45930 1940 33754
2403178,28572
2753663,22035 22935 11422 30391 27966 16840 32585 8277 41950 31720 47209
525442,26756 21137 48309 44359
1836163,37646 10749 27845 8518 1244 35939 19057 43768 46969
3360719,879
3146887,11777 24852 13176 25146 13245 25466
2229384,9124 18102
1161,47626 22935 26209 44142 43772
3260975,45066 47209 23685 14996 4297 41248 2913 21903 8592 49610
2360460,16797 432
787597,17794 24964 43014 47626 22031 21903 49683 38293 20767 44580 6193 38322 26165 15290 43068 41149 46654 27966 34243 33352 45007 29397 1117 48745 2537 47209 17660 4605
3277966,7649 18465 45445 13176 4472 15261
656527,38662 28934 21137 47766 42265 28326 38963 9808 47209 13176
1836176,48679 12941 47766 18618 1749 19677 32486 16617 38689 36643 22825 39216 43352 39275 37335 26604
1836177,47626 38944 9825 16083 25832 46346 28946 24852 3957 21903 31683 6104
1180820,28934 13062 28553 47626 21903 6287 42265 432 38322 40396 6361 8412
3146901,19508 43086 29820 47766 5785 20738 37646 46906 13176 8580 16797 27086 31717
3409046,None
263319,43565 34358
2753688,12899 17924 6087 33081
918681,25408 31683 6350 2538 15344 12916 36596
1836186,15489 37250 49544 3856 13203 24852 26172 459 13016 31832 40931 5994 43772
918684,41149 39877
218650,28204 12384 22260 24852 432
1442974,10831 47209 14955 1202 27845 44765 5876 32566 36726 13176 21903 22935
1442975,21292 43352 8571 16797
3277984,44560 43295 35503 14678 27104
525477,42342 41290 41805 14766 41072 42992 13176 29848
1732754,35851 21137 5550 27966 17864 47209
525479,15872 40706 17794 21137 44449 41890 2473 13609 31915 22963 12341 30391 3896 28985 25020 13629 27966 13014 42585 22888 36724 13176
1836201,21709 8424
2229419,15143 49610
394412,5385 8073 47626 12044 45066 24852 47766 20379 27548 32799 22959 15290 8390 12614 32465 46041 33129 24816
1881148,9620 30776
1243888,32931 32981
394421,7116 38768
263352,12341 35383 49235 21137 30391 33000 11520 24852 17706 4920 18234 13646 27521 22935 31127 20899 11712 34243 27086 32747 12276
132285,258
1449061,24852 17949 38689 28204 36406 4920 28745 486 34163
394558,24852 12140 16826 13286 2029
2098370,45064 33614 24852
1311940,196
43894,15693 8174 25043 5077 4920 25146
22049,33106
1443016,9741 40571 21137 47766 26790 26317 42736 16154 42828 34128 34664 39275 1940 10132 33754
2753737,39698 45687
2061586,26131 2078 47209 24184 11520 41220 8490 38383
3391273,47626 37646 49683 24852 2966 9387 21709 43772
2594262,37646 21137 24852 19156 22124 18926
2884815,None
525521,21137 33198 39475 46654 8518 36695 34530 8174 5876
2753746,11520 47766 42265 27316 4210
1638606,12935 16908 23198 18362 34622 22594 27086 49235 38490 35561 18670
3278038,None
2512420,18952 48800 17316 44325 43183 30305
2098395,17630 895
1311964,22025 32833 35921 47888 32566 32211
1594917,49198 1194 17616 43772 24852 14233 27548 33198 27086 36307
2622688,30489 37276 39928 18362 36695 33768 47209
1311969,24852 45081 16797 20842 39275
2491621,46979 31371 37646 24852 47766 34969 28851 15290 25931 27086 12499 16349 4472
305558,18465 25890 42244 24852 16797
2360551,47766 24852 6975 432 39928
132328,5646 24184 21137 27845 37067 46979 24964 31640
895868,34969 38383
3146990,39180 24852
1443055,46667 49509 24964 24489
2774568,17668 21903 39190 47766 18599 43961 23650 24810
1574130,26131 6933 28199 8490 13176
1182827,40002 15604 4472
2884852,12276 32987
1836277,39108 45806 8048
1594921,1451
394489,30827 5782 28823 9387 38185 21333 6631
918778,None
2819114,32869 40604 30391 37067 19660 5876 40706 44422 432 39928
2491645,26128 21526 47209 9839 21616 24184 9339 11422 37029 43713 6348 30949 27392 33031 3339 37646 20246 29987 6948 33636 35176 13166 13176 27521 21903 16797 6585 459 5077
2753790,26369 7781 48745 45007 21903 37011 19348 22935 13176 23543
2229503,15424
132352,13457 20114 16291 23594 9444 13176
263425,1408 27985 17341
1603049,43693
3409156,8072
638970,25506 33100 3835
1092481,21137 24852 2078 39475 19145 43352 26209 31717
656649,None
787724,10509 42265 27966
1518896,None
2622736,30597
656660,19660 9839 13176
1705237,17426 39539 1688 48068 13277
525590,34243 22610 43352 40174
3147031,48171 24852 29987 21903
1304,14218 22035 24852 23909
437124,26165 43086 23650 40571 16521 28849 2309 37646 24852 30489 43295 5450 7503 1360 4957 39275 44910 11123 21903 432 32689 21938 9138 11712 39877 31231
3298863,39475 38456 22105 21137 18583 31915 30391 27845 41220 30007 39275 16254 32650 2452 21405 29117 41950 26604 1006
1507546,33041 5460 13176
2491678,8529
11697,31651 46149 10441 9387
480816,16768 13834 22935 41406 13016 8424 17008
2884898,836
2884899,42637 10132 34969 29487 7781 47209
1967397,24852 8174 13176
2229543,21195
3278120,45066 19049 6774 24184 41220 28985 5991 46485 15290 29662 15349
3277020,27156 49 25659 42585 35939 47209 24184 29388 29418 10482 8436 4350 24838 37646 42768 5922 28985 40268 47977 13176 21903 22935 2470 18362 25535
394538,8612
2730887,None
263468,12341 8571
656685,45616 37947 49235 30850 47766 26287 1463 32211
263470,45128 46061
1574193,22035 30233 46667 26209 40571 30391 44766 34050 37646 13166 13176 21903 20906 32691 34243 42445 27104 33768
132402,25890 39298 21195 9067
1705270,15905 41148
1967415,38944 47209 35951 21616 31869 47766 4357 37182 21903 22935 38837 43967 18370 3579
2884920,21376 5760 49683 40469 42265 36772 28204 15923 2745 5194 44112 32857 14947 25197 40174 43889 24561 17149
2491706,26497 2314 39185 24852 11796 39581 41373 16797 43295 21282 22941 30751 39462 11951 16816 16696 16953 19003 41787 19389 21568 24643 13636 29252 49481 20171 11215 36050 36180 46939 13536 8804 19178 40939 26348 37229 44654 31343 12782 4210 18418 9076 36086 45054
2753852,31236 40199 45066 21137 44310 42265 18465 38689 1700 162 24891 27845 19019 28373 34262 5212 16995 42342 44275 35065
1705277,11520 47626 23329 27845 19660 44632 3957 25466
1443134,38689 36878 21137 39475 38739 44632
2468747,12036 29071 13629 10603 7916
415286,44560 1577 43654 28985 44008
918854,36929 8277 32864 17526 36011 1203 41220 14084 17668 24852 30489 13646 13176
525639,6184 31985 16797
1836360,11136 12044 26032 25547 23400 42985 10605 49267
2229577,30352 1811 47766 29852 27307 32429 42813 14147 43352 17021
2360650,None
1836364,17794 25477 37646 30024 329 42445 36070 21096 19820
262370,47672 4175 16995 21650 6336 8902 22223 27344 18150 34675 12170 457 6631 4592
91700,None
1705296,33352 20574 47209 19057 21137 26790 12456 11992 28934 24852 45374 27966 9550 23375 20842 39275 34160 32652 10132 20890 42450 24024
2749693,24964 24838 651 21903 44560 14364 6046 24482 6705 45246 4799 17600 18370 32579 1215 27845 31433 12499 6361 40541 47209 10603 18159 24561 13176 35195
2491732,26369 10504 47626 2314 20114 30489 29487 34358 25272 4799 31040 40516 24009 34126 8017 11090 26324 25300 49383 5479 47209 48110 28785 5618 13176 9595
1944462,21137 24852 47766 30489 3896 27966 28745 43352 30169 17122 26604 31981 24561 43122 9076 9595
3016022,28930 24964 20114 38164 22935 47144 28842 22064 31805 27104 47209 44142 41966 13176
656727,27845
394584,49683 18465 5212 21137 42719 40174 37646 28985 24891 35140 13176 21903 43961 26604
1573092,30489 6328 46676 18523 41950 23147 45948
918874,None
1574235,24852 5450 34126 27104
721125,20995 42768 21927 30252 19019 38622 48230 47209 9839 12144 35951
1836387,2240 17600 27845 10032 44500
3147111,7559 16268 48270 42028 20144 28358 42585 9178 48220 21347 18027 14074 25471
787816,30827 12341 40120 33279
284220,17794 45066 49683 34969 28985 46667 26209
3409258,3098 2086 39475 13879 28769 21616 21137 12980 42735 23288 34590 22825 13629 42307 6475 34126 13176 30599 21903 27086 16349 8174 23543
525677,45066 45123 2670 39040 5764 44910 21903
918894,47766 39194 25890 38456 41787 4210
2884976,13575 21769 42265 1689 31141 21292 32689 12341 37687 31805 13535 13032 10473 35561 40939 39534 38768 4724 33147
1705330,11365
3147123,27521 17794 21903 27156 30489 14897 13176
1574260,13203 49235 34024
2360693,5785 44238 19949
2767097,45066 17429 42585 24852 5450 21903 27104
1152235,24852 30169 36724 20345
132474,10031 34234 27086
132478,7821 32689 25783 32573 3529 32465 10333 31981
2098560,43014 27695 18523 26209 4605 1158 48775 47766 27845 8467 24852 30489 42265 29987 46906 41787 5959 20345 21903 45007 17872 33754 10749
1654200,43693
3409284,24964 21137 5785 30233 28199 37687 39928 1244 47209 21616 19057 13176
3147141,33315 43086 7781 31343 23165 36011 4799 18641 36606 24852 32580 42342 21903 28601 44989 18370 42445
132486,12821 39581 33827 27966 49235 25706 39275 26604 20720
263559,21137 24852 5450
436499,47766 30639
1312137,47626 2067 28204 26209 40571 5322 19677 24852 41787 11130 2962 39322 10180 27086 25043 33754 22504 8174 33787
43927,5514 21137 22935 26790 2732 15414 41658 18758 16363 13176
3278220,40723 39877 49235 13176
939586,42500 40459 4493 7828 19734 24852 33198 10673 16185 5077
1836430,31382 8859 45 44142
394641,28204 27730 35951 19156 45788 20754 24852 42265 25890 5450 21903 38890
3409298,8193 34050 34326 40604 44961 32175 27845 12258 14819
1574291,17316 22825 39475 27336 49235 23765 7781 19046 18027 39275 8174 5876 43504 15613
967688,8710 47759 21137 23288 5707 17484 6489 47209 9203 5876 13176 34044
2753945,24964 46990 700 49235
2753947,2240 3529 30320 31992
2016456,18434 40706 11140 21903 30489 38558 6046 27966 45007 43234 32747 34668
3147165,13083 329 43631 13176
1705375,47626 49683 32864 35946 31886 11448 24799 2295 35078 24852 25890 9018 31040 24954 11140 15290 4605
